flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,avg_packet_size,direction,label
F_07748,10.0.150.211,10.0.237.130,61940,22,TCP,50,86886,8.76,1737.72,Outbound,PortScan
F_01470,10.0.101.19,10.0.19.70,56352,8080,UDP,53,33701,9.57,635.87,Outbound,Malware
F_09711,10.0.15.9,10.0.247.211,33650,80,TCP,68,89716,4.27,1319.35,Inbound,Benign
F_01890,10.0.168.112,10.0.109.163,38839,22,UDP,35,4749,9.17,135.69,Inbound,Benign
F_00718,10.0.226.35,10.0.175.6,30242,21,UDP,66,31620,5.38,479.09,Inbound,Benign
F_00643,10.0.24.68,10.0.109.217,60786,443,UDP,18,51782,3.64,2876.78,Outbound,BruteForce
F_03250,10.0.170.25,10.0.44.146,13860,3306,UDP,24,30003,6.23,1250.12,Outbound,Benign
F_01748,10.0.212.181,10.0.69.123,40899,443,TCP,87,91147,1.79,1047.67,Outbound,PortScan
F_05034,10.0.241.213,10.0.66.108,39617,8080,UDP,93,59315,7.12,637.8,Inbound,Benign
F_09410,10.0.9.153,10.0.221.31,49543,443,TCP,90,55013,5.37,611.26,Inbound,Benign
F_04097,10.0.75.150,10.0.55.119,61518,80,UDP,38,77300,5.79,2034.21,Inbound,Benign
F_04729,10.0.112.229,10.0.215.77,50095,8080,TCP,82,87982,6.67,1072.95,Outbound,Benign
F_05844,10.0.132.106,10.0.108.96,31819,80,UDP,54,75272,2.1,1393.93,Outbound,Benign
F_07100,10.0.85.234,10.0.242.216,18072,53,UDP,23,7565,4.93,328.91,Inbound,Botnet
F_03151,10.0.87.68,10.0.144.16,30445,443,TCP,76,66234,7.43,871.5,Inbound,Malware
F_08511,10.0.48.21,10.0.114.75,33743,53,TCP,84,58036,7.56,690.9,Inbound,Benign
F_06154,10.0.157.209,10.0.35.154,35177,3306,TCP,31,3419,7.4,110.29,Inbound,Benign
F_07617,10.0.58.193,10.0.134.191,45834,53,TCP,31,6410,9.06,206.77,Inbound,Benign
F_01996,10.0.79.144,10.0.165.22,34057,53,UDP,59,70794,4.74,1199.9,Outbound,Benign
F_04247,10.0.63.87,10.0.124.116,49804,80,UDP,86,28867,0.48,335.66,Outbound,PortScan
F_09161,10.0.109.114,10.0.215.224,65338,80,TCP,24,43694,0.44,1820.58,Inbound,Benign
F_04617,10.0.221.59,10.0.203.195,44726,443,TCP,53,27808,4.32,524.68,Outbound,Infiltration
F_08942,10.0.77.179,10.0.43.55,4765,8080,TCP,77,63735,3.59,827.73,Outbound,Benign
F_04788,10.0.15.236,10.0.145.227,12796,21,UDP,20,48003,7.73,2400.15,Inbound,Benign
F_03825,10.0.58.192,10.0.2.215,11797,3306,UDP,35,86936,9.7,2483.89,Outbound,Benign
F_00075,10.0.32.123,10.0.125.184,58829,22,UDP,91,27761,9.1,305.07,Outbound,Infiltration
F_00771,10.0.135.5,10.0.44.41,19775,53,UDP,32,95827,7.72,2994.59,Inbound,Infiltration
F_06276,10.0.39.34,10.0.101.199,4354,22,TCP,71,13598,3.32,191.52,Outbound,Benign
F_00682,10.0.202.136,10.0.51.243,23821,80,UDP,59,6523,2.51,110.56,Inbound,Benign
F_02767,10.0.7.172,10.0.108.95,5451,443,UDP,18,81970,7.36,4553.89,Outbound,Malware
F_08881,10.0.170.241,10.0.246.2,27164,22,UDP,78,14306,1.79,183.41,Outbound,Benign
F_06305,10.0.103.129,10.0.201.219,16821,53,TCP,33,90994,7.16,2757.39,Outbound,Benign
F_06244,10.0.182.200,10.0.253.110,52397,21,TCP,33,13048,8.81,395.39,Outbound,Benign
F_06348,10.0.106.54,10.0.172.220,9210,8080,TCP,58,2699,6.8,46.53,Outbound,BruteForce
F_03648,10.0.43.227,10.0.145.91,20908,53,TCP,78,50494,6.49,647.36,Inbound,Infiltration
F_00899,10.0.146.36,10.0.186.197,1363,443,TCP,60,76417,2.47,1273.62,Inbound,PortScan
F_05387,10.0.147.125,10.0.94.242,37604,443,TCP,85,28046,7.12,329.95,Outbound,Botnet
F_09427,10.0.224.247,10.0.26.31,44037,80,TCP,96,19768,9.84,205.92,Inbound,DDoS
F_09474,10.0.233.13,10.0.159.10,48895,53,TCP,78,96538,7.29,1237.67,Outbound,Botnet
F_03800,10.0.98.237,10.0.103.143,50294,3306,UDP,21,48651,2.49,2316.71,Inbound,Benign
F_01940,10.0.182.113,10.0.192.143,5954,21,UDP,25,86934,9.36,3477.36,Outbound,Benign
F_02027,10.0.248.189,10.0.8.230,6841,80,UDP,59,31057,7.08,526.39,Inbound,Benign
F_06644,10.0.23.205,10.0.136.252,33247,8080,UDP,17,68757,1.55,4044.53,Outbound,PortScan
F_09681,10.0.56.26,10.0.21.244,33374,443,UDP,43,26832,1.04,624.0,Inbound,Benign
F_01710,10.0.177.253,10.0.142.42,22628,21,TCP,28,5284,3.92,188.71,Inbound,Infiltration
F_01005,10.0.11.143,10.0.14.101,45179,22,TCP,52,74181,7.87,1426.56,Outbound,Benign
F_00925,10.0.102.201,10.0.63.76,43441,80,TCP,75,48298,3.4,643.97,Outbound,BruteForce
F_08782,10.0.79.203,10.0.188.18,16404,8080,UDP,17,30400,8.19,1788.24,Inbound,Benign
F_07252,10.0.47.72,10.0.49.12,13223,80,TCP,61,74989,9.13,1229.33,Inbound,Benign
F_02302,10.0.40.39,10.0.215.97,16353,8080,TCP,72,53725,2.49,746.18,Inbound,Benign
F_00114,10.0.133.28,10.0.247.127,3284,3306,UDP,18,22487,5.37,1249.28,Inbound,Benign
F_07114,10.0.212.97,10.0.162.86,14007,80,UDP,40,43362,5.23,1084.05,Inbound,Benign
F_09472,10.0.208.246,10.0.19.174,63870,443,UDP,24,22834,9.23,951.42,Outbound,DDoS
F_07341,10.0.194.158,10.0.173.219,47202,3306,UDP,41,12036,6.49,293.56,Inbound,Botnet
F_02464,10.0.53.173,10.0.174.30,24403,53,TCP,26,53091,4.26,2041.96,Outbound,BruteForce
F_04216,10.0.12.89,10.0.235.191,62468,3306,UDP,80,57183,3.81,714.79,Outbound,Benign
F_00926,10.0.245.22,10.0.60.250,15368,21,UDP,90,22345,6.99,248.28,Outbound,Benign
F_01350,10.0.65.79,10.0.67.230,63509,3306,TCP,89,55428,5.59,622.79,Inbound,Infiltration
F_07922,10.0.198.228,10.0.208.212,9756,8080,UDP,18,26797,0.61,1488.72,Inbound,Benign
F_02890,10.0.248.188,10.0.183.177,6159,3306,TCP,33,62422,0.58,1891.58,Inbound,Benign
F_03617,10.0.241.219,10.0.87.157,8840,3306,UDP,98,70507,2.91,719.46,Inbound,Benign
F_03396,10.0.243.203,10.0.110.152,15870,21,UDP,96,61380,7.95,639.38,Inbound,BruteForce
F_02997,10.0.112.12,10.0.217.149,21296,53,TCP,49,83440,9.94,1702.86,Inbound,Benign
F_01039,10.0.160.16,10.0.68.190,38732,53,UDP,97,2308,2.38,23.79,Outbound,Benign
F_02610,10.0.81.143,10.0.34.198,17411,443,UDP,80,73378,1.14,917.22,Outbound,Benign
F_03641,10.0.107.223,10.0.237.47,17059,8080,UDP,48,49484,7.55,1030.92,Inbound,Benign
F_07212,10.0.166.191,10.0.219.42,65348,443,UDP,27,2048,8.37,75.85,Outbound,Benign
F_05096,10.0.250.54,10.0.121.247,7434,21,TCP,66,88394,7.13,1339.3,Outbound,BruteForce
F_02119,10.0.155.102,10.0.114.181,48929,80,TCP,44,35545,1.06,807.84,Outbound,Benign
F_07150,10.0.152.223,10.0.140.30,39305,22,UDP,13,20630,1.44,1586.92,Outbound,Benign
F_00066,10.0.14.45,10.0.17.198,36595,53,UDP,28,17415,5.62,621.96,Outbound,Benign
F_00992,10.0.48.189,10.0.172.221,5640,8080,TCP,60,2973,8.36,49.55,Outbound,Benign
F_06297,10.0.11.138,10.0.217.153,56639,443,TCP,51,10647,3.37,208.76,Inbound,Benign
F_05828,10.0.206.128,10.0.49.4,37493,53,TCP,42,35967,2.25,856.36,Inbound,Benign
F_08933,10.0.251.214,10.0.204.151,28057,80,UDP,28,34206,6.12,1221.64,Outbound,Benign
F_02795,10.0.7.141,10.0.119.61,44217,21,UDP,30,18480,4.4,616.0,Inbound,DDoS
F_06922,10.0.77.208,10.0.202.185,32428,21,TCP,57,82122,1.81,1440.74,Outbound,Malware
F_02729,10.0.16.59,10.0.204.179,52580,80,TCP,61,45800,9.48,750.82,Inbound,PortScan
F_08822,10.0.84.63,10.0.8.174,55503,53,UDP,84,50739,4.99,604.04,Inbound,Benign
F_03995,10.0.220.100,10.0.104.55,48401,8080,TCP,31,53473,5.13,1724.94,Outbound,Benign
F_05514,10.0.207.59,10.0.18.80,13172,53,TCP,96,53105,8.3,553.18,Inbound,Benign
F_00568,10.0.78.252,10.0.7.216,5212,21,TCP,23,61118,6.32,2657.3,Outbound,DDoS
F_03579,10.0.38.72,10.0.48.78,28987,22,UDP,62,94268,2.24,1520.45,Outbound,Botnet
F_05182,10.0.100.195,10.0.61.212,1284,21,TCP,83,53984,4.55,650.41,Outbound,Benign
F_02897,10.0.2.128,10.0.145.148,38634,3306,TCP,70,14225,4.79,203.21,Outbound,Benign
F_05925,10.0.77.25,10.0.158.47,26338,53,UDP,67,90291,0.77,1347.63,Inbound,Benign
F_05798,10.0.126.217,10.0.220.84,34963,8080,TCP,6,55863,9.67,9310.5,Outbound,Benign
F_02874,10.0.194.111,10.0.219.185,25425,8080,TCP,48,57507,2.78,1198.06,Inbound,Infiltration
F_08120,10.0.15.59,10.0.197.54,23816,80,TCP,44,18067,7.22,410.61,Inbound,Benign
F_04087,10.0.28.15,10.0.112.63,24873,8080,UDP,60,15484,2.94,258.07,Inbound,Benign
F_08684,10.0.176.244,10.0.169.110,6461,3306,TCP,53,46195,5.5,871.6,Outbound,DDoS
F_08331,10.0.222.30,10.0.20.242,9773,8080,TCP,29,5010,8.13,172.76,Outbound,PortScan
F_00026,10.0.54.244,10.0.227.162,6313,3306,TCP,8,25623,5.33,3202.88,Inbound,Benign
F_09368,10.0.134.29,10.0.128.194,44462,21,UDP,62,13699,6.17,220.95,Inbound,Benign
F_03243,10.0.12.69,10.0.127.213,64180,21,TCP,23,25975,2.4,1129.35,Inbound,Benign
F_04165,10.0.187.163,10.0.39.54,59057,80,TCP,73,20718,5.83,283.81,Inbound,BruteForce
F_02359,10.0.222.153,10.0.220.192,46048,80,UDP,98,17739,2.25,181.01,Inbound,Benign
F_06955,10.0.175.237,10.0.174.117,38732,53,TCP,18,17851,4.86,991.72,Inbound,DDoS
F_00456,10.0.219.200,10.0.254.55,62425,22,TCP,81,23736,6.22,293.04,Inbound,Benign
F_05566,10.0.84.49,10.0.209.6,23703,21,TCP,12,60917,6.13,5076.42,Outbound,Botnet
F_08907,10.0.61.93,10.0.70.39,64100,53,UDP,51,68320,1.43,1339.61,Outbound,Malware
F_02955,10.0.182.192,10.0.73.146,11184,80,TCP,47,27906,5.67,593.74,Outbound,Botnet
F_09687,10.0.189.229,10.0.32.186,18934,21,TCP,6,90944,7.51,15157.33,Inbound,Benign
F_06545,10.0.83.157,10.0.65.209,60040,80,UDP,56,68266,1.12,1219.04,Inbound,Benign
F_08616,10.0.143.10,10.0.100.119,6683,80,TCP,91,9054,9.48,99.49,Inbound,Botnet
F_09411,10.0.30.21,10.0.161.7,6545,21,TCP,13,37051,4.57,2850.08,Inbound,Botnet
F_09013,10.0.101.151,10.0.116.82,22404,3306,UDP,11,48635,6.76,4421.36,Inbound,Benign
F_07802,10.0.104.62,10.0.156.162,58588,80,TCP,36,29606,0.85,822.39,Inbound,Benign
F_03425,10.0.190.59,10.0.136.4,43139,443,UDP,36,51440,4.09,1428.89,Outbound,Benign
F_06854,10.0.139.45,10.0.198.150,35689,8080,TCP,35,12184,5.39,348.11,Inbound,Botnet
F_06357,10.0.36.119,10.0.201.90,46746,8080,UDP,58,58768,8.3,1013.24,Inbound,Benign
F_06397,10.0.95.126,10.0.138.180,14360,21,TCP,53,49086,0.76,926.15,Inbound,PortScan
F_04205,10.0.174.120,10.0.247.186,27743,3306,UDP,98,78759,5.28,803.66,Inbound,DDoS
F_03429,10.0.245.113,10.0.20.143,61008,8080,UDP,94,54651,5.13,581.39,Outbound,Botnet
F_07433,10.0.101.167,10.0.138.98,42456,443,UDP,82,43132,5.64,526.0,Inbound,Benign
F_01467,10.0.67.98,10.0.14.176,64838,80,UDP,57,83833,6.02,1470.75,Outbound,PortScan
F_09954,10.0.239.14,10.0.15.179,63902,80,UDP,26,28616,0.67,1100.62,Inbound,Benign
F_05564,10.0.113.76,10.0.46.115,51575,22,TCP,83,54143,8.06,652.33,Inbound,DDoS
F_06285,10.0.220.205,10.0.34.52,27639,22,TCP,24,22451,9.47,935.46,Inbound,Benign
F_05777,10.0.130.218,10.0.43.222,11328,80,TCP,33,14632,5.84,443.39,Inbound,Benign
F_05969,10.0.159.26,10.0.37.89,32055,22,UDP,57,98549,1.02,1728.93,Inbound,DDoS
F_01666,10.0.215.234,10.0.30.219,32032,3306,UDP,64,53890,4.29,842.03,Outbound,PortScan
F_01379,10.0.228.5,10.0.218.86,19997,3306,TCP,88,83877,2.26,953.15,Inbound,Benign
F_05487,10.0.138.70,10.0.214.91,7264,8080,UDP,59,33804,1.98,572.95,Outbound,BruteForce
F_03035,10.0.203.71,10.0.181.181,37901,80,TCP,88,45835,7.57,520.85,Outbound,Benign
F_00314,10.0.57.122,10.0.184.28,40626,22,TCP,6,63683,3.67,10613.83,Inbound,Benign
F_05861,10.0.45.50,10.0.226.42,26808,3306,UDP,51,73932,2.02,1449.65,Outbound,Benign
F_03371,10.0.162.79,10.0.72.173,22302,53,TCP,24,18126,0.57,755.25,Inbound,DDoS
F_03287,10.0.220.123,10.0.120.254,39269,21,UDP,95,22626,0.18,238.17,Outbound,PortScan
F_05543,10.0.38.223,10.0.164.112,19849,80,UDP,98,24113,3.41,246.05,Inbound,Botnet
F_04422,10.0.215.233,10.0.216.154,15689,53,UDP,56,99623,4.28,1778.98,Inbound,Benign
F_04693,10.0.166.226,10.0.193.110,23196,8080,TCP,82,30316,7.62,369.71,Outbound,Benign
F_09575,10.0.174.115,10.0.79.52,29325,80,UDP,51,36284,8.97,711.45,Inbound,Benign
F_00710,10.0.162.94,10.0.36.121,55293,21,UDP,26,64190,6.06,2468.85,Outbound,Benign
F_05054,10.0.56.126,10.0.225.136,43875,21,UDP,29,40309,1.02,1389.97,Inbound,Benign
F_04149,10.0.95.75,10.0.122.241,9508,3306,TCP,37,7720,4.66,208.65,Outbound,PortScan
F_07995,10.0.216.191,10.0.84.248,63299,8080,TCP,19,26568,6.6,1398.32,Outbound,PortScan
F_05502,10.0.36.222,10.0.233.89,61068,8080,UDP,65,80214,5.35,1234.06,Outbound,DDoS
F_09688,10.0.133.19,10.0.11.25,1864,53,UDP,41,88622,9.75,2161.51,Inbound,Benign
F_09820,10.0.230.77,10.0.167.119,2770,80,TCP,26,36773,9.44,1414.35,Inbound,PortScan
F_05269,10.0.144.69,10.0.178.147,59474,443,TCP,83,99257,9.7,1195.87,Outbound,PortScan
F_04644,10.0.115.175,10.0.4.191,45145,21,UDP,27,82297,4.45,3048.04,Inbound,DDoS
F_00458,10.0.104.167,10.0.176.63,35813,443,TCP,12,33805,0.76,2817.08,Inbound,Benign
F_07278,10.0.246.148,10.0.187.218,5771,443,UDP,72,67044,9.89,931.17,Outbound,Benign
F_07518,10.0.222.165,10.0.66.241,12301,3306,TCP,53,26519,9.72,500.36,Outbound,Benign
F_02460,10.0.163.118,10.0.222.237,46359,53,UDP,17,56478,8.2,3322.24,Inbound,Benign
F_08031,10.0.86.98,10.0.6.210,9754,3306,TCP,11,81255,3.1,7386.82,Outbound,Benign
F_09946,10.0.16.209,10.0.249.91,1050,21,UDP,54,88879,7.15,1645.91,Outbound,BruteForce
F_09230,10.0.104.132,10.0.167.240,44776,21,TCP,73,65870,2.7,902.33,Inbound,Benign
F_03928,10.0.225.10,10.0.117.250,53175,443,UDP,43,59909,2.11,1393.23,Outbound,Benign
F_06718,10.0.249.150,10.0.59.137,13488,443,UDP,15,69524,5.36,4634.93,Inbound,Benign
F_02645,10.0.99.31,10.0.46.142,44749,3306,UDP,70,2351,6.09,33.59,Inbound,Benign
F_08411,10.0.242.55,10.0.44.181,6580,22,UDP,29,95545,2.28,3294.66,Outbound,Benign
F_00839,10.0.80.84,10.0.104.241,14513,80,TCP,81,86544,1.66,1068.44,Inbound,Benign
F_06508,10.0.185.70,10.0.27.16,24949,8080,UDP,65,41198,4.93,633.82,Outbound,Benign
F_00031,10.0.166.18,10.0.152.60,25267,8080,UDP,7,97207,8.08,13886.71,Inbound,PortScan
F_07821,10.0.106.247,10.0.167.9,14068,443,TCP,63,23891,4.91,379.22,Outbound,PortScan
F_08733,10.0.89.5,10.0.24.21,33175,80,TCP,64,51255,9.16,800.86,Inbound,Benign
F_07174,10.0.179.250,10.0.46.3,37046,21,UDP,90,77624,0.22,862.49,Inbound,PortScan
F_02626,10.0.23.108,10.0.233.230,45473,53,TCP,58,46606,8.08,803.55,Inbound,DDoS
F_09555,10.0.38.24,10.0.60.136,63028,3306,UDP,97,60833,1.45,627.14,Inbound,Benign
F_02042,10.0.197.98,10.0.187.162,38074,22,UDP,83,28319,4.23,341.19,Inbound,Benign
F_01241,10.0.92.192,10.0.99.130,49239,53,TCP,69,3907,7.02,56.62,Inbound,Benign
F_01645,10.0.141.36,10.0.251.132,56247,80,UDP,32,68034,7.1,2126.06,Outbound,Benign
F_03073,10.0.27.193,10.0.102.141,2031,22,UDP,89,94082,8.25,1057.1,Outbound,BruteForce
F_03070,10.0.21.100,10.0.236.147,23726,22,TCP,24,34677,5.68,1444.88,Inbound,PortScan
F_04992,10.0.197.17,10.0.160.225,24444,80,UDP,19,25879,1.81,1362.05,Outbound,BruteForce
F_08757,10.0.171.232,10.0.227.34,28887,3306,UDP,8,4154,5.99,519.25,Inbound,Benign
F_05099,10.0.33.53,10.0.132.239,21405,53,UDP,30,39272,4.98,1309.07,Inbound,BruteForce
F_01293,10.0.103.203,10.0.90.200,3050,22,TCP,48,94760,8.92,1974.17,Inbound,Benign
F_06938,10.0.229.174,10.0.113.253,52788,53,UDP,25,11476,0.19,459.04,Outbound,Benign
F_07099,10.0.150.32,10.0.176.115,50660,53,UDP,71,85762,8.62,1207.92,Outbound,Benign
F_07352,10.0.79.11,10.0.247.176,58926,80,TCP,20,54893,8.77,2744.65,Outbound,PortScan
F_00570,10.0.105.51,10.0.14.7,59177,8080,UDP,55,78965,7.36,1435.73,Inbound,PortScan
F_08892,10.0.179.40,10.0.225.176,35088,21,UDP,85,3810,2.95,44.82,Inbound,Benign
F_07382,10.0.252.113,10.0.34.72,5379,22,UDP,47,21804,9.44,463.91,Outbound,Benign
F_07681,10.0.188.77,10.0.144.55,62237,22,UDP,19,84258,8.65,4434.63,Inbound,Benign
F_03751,10.0.69.113,10.0.163.29,42665,21,TCP,46,47895,9.29,1041.2,Outbound,PortScan
F_06647,10.0.79.166,10.0.108.27,4965,8080,UDP,93,37389,9.94,402.03,Outbound,PortScan
F_00206,10.0.152.93,10.0.21.238,35570,3306,UDP,55,51215,7.46,931.18,Outbound,Benign
F_01322,10.0.220.119,10.0.21.83,60132,53,UDP,31,37499,6.73,1209.65,Inbound,Botnet
F_08628,10.0.27.26,10.0.168.62,17320,80,TCP,50,52243,6.68,1044.86,Outbound,DDoS
F_03695,10.0.82.186,10.0.5.31,56784,80,TCP,47,80314,6.41,1708.81,Inbound,Infiltration
F_04063,10.0.104.118,10.0.213.80,46537,53,UDP,16,60574,1.42,3785.88,Outbound,Benign
F_01770,10.0.129.60,10.0.105.146,41114,22,TCP,54,81195,6.91,1503.61,Inbound,Benign
F_07284,10.0.87.201,10.0.52.22,27254,22,TCP,46,18777,0.41,408.2,Outbound,Benign
F_02480,10.0.101.75,10.0.93.26,17576,443,TCP,32,58717,7.8,1834.91,Outbound,Benign
F_06057,10.0.147.153,10.0.98.109,62663,8080,TCP,37,44211,1.51,1194.89,Outbound,Benign
F_07387,10.0.249.28,10.0.181.47,42077,80,UDP,59,50206,6.08,850.95,Outbound,PortScan
F_07318,10.0.79.213,10.0.107.8,53964,53,TCP,87,95240,0.22,1094.71,Inbound,Benign
F_05671,10.0.226.141,10.0.248.136,63884,21,TCP,28,79404,7.85,2835.86,Inbound,Benign
F_02218,10.0.141.203,10.0.142.163,54273,8080,UDP,22,59622,7.04,2710.09,Outbound,Benign
F_06077,10.0.163.186,10.0.216.110,46226,443,TCP,81,40283,5.07,497.32,Inbound,Benign
F_07854,10.0.246.163,10.0.0.2,1861,3306,UDP,20,85843,2.78,4292.15,Inbound,DDoS
F_01771,10.0.47.29,10.0.237.74,43601,53,TCP,24,22658,2.92,944.08,Outbound,Malware
F_03551,10.0.142.106,10.0.176.123,28800,8080,TCP,29,91727,8.62,3163.0,Inbound,Benign
F_02666,10.0.48.118,10.0.214.160,4436,21,TCP,66,57037,8.14,864.2,Inbound,Benign
F_04057,10.0.165.28,10.0.149.209,14560,8080,UDP,18,97565,9.03,5420.28,Inbound,Benign
F_06011,10.0.3.90,10.0.10.154,16475,21,TCP,93,14588,5.85,156.86,Outbound,DDoS
F_00762,10.0.65.10,10.0.191.20,19539,53,UDP,84,48350,8.72,575.6,Inbound,Botnet
F_00954,10.0.251.54,10.0.92.86,10840,22,UDP,9,85859,0.8,9539.89,Outbound,Infiltration
F_02095,10.0.211.198,10.0.209.86,43023,21,UDP,59,46301,8.47,784.76,Outbound,Infiltration
F_04713,10.0.0.216,10.0.42.197,64155,80,TCP,63,9981,9.62,158.43,Inbound,Benign
F_06413,10.0.38.37,10.0.13.250,14546,21,TCP,83,96412,5.33,1161.59,Outbound,Benign
F_04692,10.0.131.85,10.0.94.109,36328,443,TCP,15,66115,2.33,4407.67,Inbound,Benign
F_06837,10.0.76.163,10.0.239.81,62181,21,UDP,32,10565,0.77,330.16,Outbound,Benign
F_01018,10.0.71.242,10.0.82.9,32264,21,TCP,80,71975,9.03,899.69,Inbound,PortScan
F_03595,10.0.98.138,10.0.201.187,1052,22,UDP,62,93793,6.51,1512.79,Outbound,Benign
F_00497,10.0.245.191,10.0.115.147,39745,22,TCP,49,72452,8.54,1478.61,Outbound,Benign
F_09188,10.0.175.195,10.0.46.93,43709,22,TCP,51,45998,4.76,901.92,Outbound,Benign
F_03459,10.0.221.166,10.0.123.19,7435,3306,TCP,5,69461,4.38,13892.2,Outbound,Benign
F_08389,10.0.254.182,10.0.151.120,58140,21,TCP,87,30018,3.24,345.03,Inbound,Benign
F_09610,10.0.233.181,10.0.222.205,37503,443,TCP,13,19514,4.35,1501.08,Outbound,Benign
F_03731,10.0.139.215,10.0.24.112,41187,21,UDP,81,18943,2.34,233.86,Outbound,Benign
F_05488,10.0.124.151,10.0.205.61,22374,443,UDP,90,48708,5.03,541.2,Outbound,Benign
F_09281,10.0.114.7,10.0.145.65,3569,8080,TCP,44,84294,4.54,1915.77,Inbound,DDoS
F_02592,10.0.48.79,10.0.236.223,28182,3306,TCP,69,96369,0.62,1396.65,Outbound,Benign
F_02899,10.0.46.196,10.0.118.87,31026,53,TCP,26,29125,0.51,1120.19,Outbound,Benign
F_08226,10.0.73.167,10.0.240.216,12503,8080,UDP,48,10305,7.85,214.69,Outbound,Infiltration
F_06299,10.0.176.217,10.0.68.59,36108,3306,UDP,89,3288,7.24,36.94,Outbound,Benign
F_04777,10.0.194.56,10.0.40.200,48750,443,TCP,64,89297,9.63,1395.27,Inbound,Benign
F_02255,10.0.231.21,10.0.4.151,48568,53,UDP,57,2902,6.97,50.91,Inbound,Benign
F_03863,10.0.230.45,10.0.97.115,35274,80,UDP,16,72971,1.02,4560.69,Outbound,Benign
F_08217,10.0.16.168,10.0.247.225,53372,8080,UDP,18,60761,1.59,3375.61,Inbound,Benign
F_06491,10.0.15.167,10.0.228.41,31921,443,TCP,28,72309,3.76,2582.46,Outbound,Benign
F_05037,10.0.221.167,10.0.59.54,44752,443,TCP,85,27134,7.55,319.22,Outbound,Benign
F_07307,10.0.53.119,10.0.229.204,55363,53,UDP,76,51473,5.16,677.28,Outbound,Benign
F_03559,10.0.81.77,10.0.75.175,9597,443,UDP,52,28206,6.01,542.42,Inbound,Benign
F_05173,10.0.220.83,10.0.214.77,12645,80,TCP,27,87053,6.4,3224.19,Inbound,Benign
F_06056,10.0.215.27,10.0.224.14,43882,21,TCP,54,49598,8.98,918.48,Inbound,Benign
F_09897,10.0.78.56,10.0.54.160,65089,21,TCP,30,58764,9.62,1958.8,Inbound,Benign
F_05985,10.0.158.69,10.0.197.31,49107,53,TCP,89,84487,9.63,949.29,Outbound,Benign
F_00531,10.0.52.165,10.0.169.44,9771,3306,UDP,41,36512,4.08,890.54,Inbound,Malware
F_07811,10.0.163.169,10.0.140.182,43968,22,UDP,53,91440,2.99,1725.28,Inbound,DDoS
F_02249,10.0.75.182,10.0.149.46,17128,22,TCP,27,14605,3.36,540.93,Inbound,Botnet
F_09602,10.0.6.221,10.0.145.185,46276,53,TCP,14,92871,8.32,6633.64,Inbound,DDoS
F_04133,10.0.219.83,10.0.113.68,43012,80,UDP,48,46203,6.73,962.56,Inbound,PortScan
F_08093,10.0.229.5,10.0.38.165,16152,53,UDP,75,86430,7.03,1152.4,Inbound,Infiltration
F_00232,10.0.224.197,10.0.211.153,8843,3306,UDP,64,66578,3.48,1040.28,Inbound,Benign
F_08964,10.0.58.69,10.0.93.235,22407,8080,UDP,66,75164,1.67,1138.85,Inbound,Benign
F_03297,10.0.222.107,10.0.76.24,44822,443,UDP,34,15047,2.51,442.56,Inbound,Benign
F_01017,10.0.114.176,10.0.33.164,14795,80,UDP,71,20855,1.94,293.73,Inbound,Benign
F_00723,10.0.10.105,10.0.45.95,29383,8080,TCP,11,95635,6.26,8694.09,Inbound,Benign
F_08572,10.0.189.206,10.0.75.235,42953,22,UDP,20,88679,9.92,4433.95,Inbound,BruteForce
F_04987,10.0.130.122,10.0.91.18,60895,8080,UDP,81,7988,6.66,98.62,Outbound,Benign
F_08043,10.0.187.9,10.0.157.38,10826,3306,TCP,62,29888,2.44,482.06,Outbound,Malware
F_07731,10.0.12.47,10.0.112.97,55333,21,TCP,73,33781,0.6,462.75,Outbound,PortScan
F_05055,10.0.38.216,10.0.242.106,60088,8080,UDP,39,33781,2.68,866.18,Outbound,DDoS
F_03663,10.0.224.160,10.0.162.81,51993,80,UDP,27,69710,1.17,2581.85,Outbound,Benign
F_02057,10.0.62.49,10.0.117.75,54802,21,TCP,32,73470,3.17,2295.94,Inbound,PortScan
F_00281,10.0.214.191,10.0.129.83,10331,53,TCP,10,20929,7.73,2092.9,Outbound,Benign
F_05689,10.0.0.188,10.0.54.186,57699,8080,UDP,83,12004,4.94,144.63,Outbound,Benign
F_07921,10.0.249.190,10.0.249.135,18349,80,UDP,89,88865,1.67,998.48,Inbound,Benign
F_02541,10.0.141.188,10.0.50.145,41888,3306,TCP,98,15148,8.4,154.57,Inbound,Benign
F_08584,10.0.220.89,10.0.28.227,4138,8080,UDP,66,75271,6.98,1140.47,Outbound,DDoS
F_04125,10.0.97.5,10.0.96.238,24454,8080,TCP,8,28412,4.1,3551.5,Inbound,Benign
F_02384,10.0.195.165,10.0.118.184,6639,3306,TCP,34,27662,3.0,813.59,Inbound,Benign
F_08740,10.0.108.29,10.0.138.184,53076,53,TCP,43,91276,3.27,2122.7,Inbound,DDoS
F_00297,10.0.108.224,10.0.65.112,33310,3306,TCP,42,22028,1.32,524.48,Inbound,Benign
F_04363,10.0.194.240,10.0.210.31,9674,8080,UDP,46,17799,9.83,386.93,Inbound,PortScan
F_09176,10.0.233.99,10.0.112.240,43300,443,TCP,33,40206,6.29,1218.36,Inbound,Benign
